work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,MI,FT,DevSecOps Engineer,125000,USD,125000,US,0,US,M
2024,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Software Engineer,136000,USD,136000,US,0,US,M
2024,SE,FT,Security Engineer,239000,USD,239000,US,0,US,M
2024,SE,FT,Security Engineer,161000,USD,161000,US,0,US,M
2024,MI,FT,Software Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Software Engineer,185000,USD,185000,US,0,US,M
2024,MI,FT,Systems Administrator,166000,USD,166000,US,0,US,M
2024,MI,FT,Systems Administrator,104000,USD,104000,US,0,US,M
2024,SE,FT,Security Engineer,221000,USD,221000,US,0,US,M
2024,SE,FT,Security Engineer,105000,USD,105000,US,0,US,M
2024,MI,FT,Systems Engineer,190000,USD,190000,US,0,US,M
2024,MI,FT,Systems Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Program Manager,250200,USD,250200,US,0,US,M
2024,MI,FT,Program Manager,117200,USD,117200,US,0,US,M
2024,SE,FT,Penetration Tester,246000,USD,246000,US,100,US,M
2024,SE,FT,Penetration Tester,118000,USD,118000,US,100,US,M
2024,MI,FT,Security Engineer,200200,USD,200200,US,0,US,M
2024,MI,FT,Security Engineer,182608,USD,182608,US,0,US,M
2024,SE,FT,Security Engineer,208800,USD,208800,US,0,US,M
2024,SE,FT,Security Engineer,98300,USD,98300,US,0,US,M
2024,SE,FT,Security Engineer,163000,USD,163000,US,0,US,M
2024,SE,FT,Security Engineer,77000,USD,77000,US,0,US,M
2024,SE,FT,DevSecOps Engineer,103000,USD,103000,US,0,US,M
2024,SE,FT,DevSecOps Engineer,81000,USD,81000,US,0,US,M
2024,MI,FT,DevSecOps Engineer,74800,USD,74800,US,0,US,M
2024,MI,FT,DevSecOps Engineer,59000,USD,59000,US,0,US,M
2024,SE,FT,Penetration Tester,250200,USD,250200,US,0,US,M
2024,SE,FT,Penetration Tester,117200,USD,117200,US,0,US,M
2024,SE,FT,Cyber Security Lead,90300,USD,90300,US,0,US,M
2024,SE,FT,Cyber Security Lead,90300,USD,90300,US,0,US,M
2024,MI,FT,Network Engineer,143000,USD,143000,US,0,US,M
2024,MI,FT,Network Engineer,126427,USD,126427,US,0,US,M
2024,MI,FT,Consultant,199400,USD,199400,US,0,US,M
2024,MI,FT,Consultant,97800,USD,97800,US,0,US,M
2024,MI,FT,Cyber Engineer,103000,USD,103000,US,0,US,M
2024,MI,FT,Cyber Engineer,53000,USD,53000,US,0,US,M
2024,MI,FT,Compliance Officer,161000,USD,161000,US,0,US,M
2024,MI,FT,Compliance Officer,119000,USD,119000,US,0,US,M
2024,EN,FT,Security Engineer,210600,USD,210600,US,100,US,M
2024,EN,FT,Security Engineer,117000,USD,117000,US,100,US,M
2024,MI,FT,Security Engineer,144900,USD,144900,US,0,US,M
2024,MI,FT,Security Engineer,107100,USD,107100,US,0,US,M
2024,MI,FT,Security Architect,225000,USD,225000,US,0,US,M
2024,MI,FT,Security Architect,200000,USD,200000,US,0,US,M
2024,SE,FT,Security Architect,419750,USD,419750,US,0,US,M
2024,SE,FT,Security Architect,272000,USD,272000,US,0,US,M
2024,EN,FT,Compliance Analyst,148500,USD,148500,US,0,US,M
2024,EN,FT,Compliance Analyst,108000,USD,108000,US,0,US,M
2024,SE,FT,Incident Response Specialist,139000,USD,139000,US,0,US,M
2024,SE,FT,Incident Response Specialist,97000,USD,97000,US,0,US,M
2024,MI,FT,Incident Response Specialist,170038,USD,170038,US,100,US,M
2024,MI,FT,Incident Response Specialist,66380,USD,66380,US,100,US,M
2024,SE,FT,SecOps Engineer,62000,EUR,68888,ES,100,ES,M
2024,SE,FT,SecOps Engineer,62000,EUR,68888,ES,100,ES,M
2024,SE,FT,Consultant,132000,USD,132000,US,0,US,M
2024,SE,FT,Consultant,80000,USD,80000,US,0,US,M
2024,EN,FT,Consultant,132000,USD,132000,US,0,US,M
2024,EN,FT,Consultant,80000,USD,80000,US,0,US,M
2024,SE,FT,Program Manager,250200,USD,250200,US,0,US,M
2024,SE,FT,Program Manager,117200,USD,117200,US,0,US,M
2024,SE,FT,Systems Administrator,149500,USD,149500,US,0,US,M
2024,SE,FT,Systems Administrator,110500,USD,110500,US,0,US,M
2024,SE,FT,DevSecOps,125000,USD,125000,US,0,US,M
2024,SE,FT,DevSecOps,115000,USD,115000,US,0,US,M
2024,EN,FT,Security Analyst,83800,USD,83800,US,0,US,M
2024,EN,FT,Security Analyst,73200,USD,73200,US,0,US,M
2024,MI,FT,Security Engineer,35770,GBP,44712,GB,0,GB,M
2024,MI,FT,Security Engineer,33982,GBP,42477,GB,0,GB,M
2024,EN,FT,Threat Intelligence Analyst,105420,USD,105420,US,0,US,M
2024,EN,FT,Threat Intelligence Analyst,88340,USD,88340,US,0,US,M
2024,MI,FT,Information Security Risk Specialist,137000,USD,137000,US,0,US,M
2024,MI,FT,Information Security Risk Specialist,60400,USD,60400,US,0,US,M
2024,MI,FT,System Administrator,172000,USD,172000,US,0,US,M
2024,MI,FT,System Administrator,75600,USD,75600,US,0,US,M
2024,SE,FT,Cloud Engineer,154000,USD,154000,US,100,US,M
2024,SE,FT,Cloud Engineer,98000,USD,98000,US,100,US,M
2024,SE,FT,DevSecOps Engineer,234900,USD,234900,US,0,US,M
2024,SE,FT,DevSecOps Engineer,113500,USD,113500,US,0,US,M
2024,MI,FT,Security Control Assessor,155000,USD,155000,US,0,US,M
2024,MI,FT,Security Control Assessor,155000,USD,155000,US,0,US,M
2024,SE,FT,Security Engineer,228850,USD,228850,US,0,US,M
2024,SE,FT,Security Engineer,159200,USD,159200,US,0,US,M
2024,SE,FT,Vulnerability Management Specialist,154800,USD,154800,US,0,US,M
2024,SE,FT,Vulnerability Management Specialist,76300,USD,76300,US,0,US,M
2024,MI,FT,Security Analyst,213000,USD,213000,US,100,US,M
2024,MI,FT,Security Analyst,160000,USD,160000,US,100,US,M
2024,MI,FT,Security Analyst,213000,USD,213000,US,100,US,M
2024,MI,FT,Security Analyst,160000,USD,160000,US,100,US,M
2024,SE,FT,Security Engineer,234900,USD,234900,US,0,US,M
2024,SE,FT,Security Engineer,113500,USD,113500,US,0,US,M
2024,SE,FT,Compliance Specialist,125000,USD,125000,US,0,US,M
2024,SE,FT,Compliance Specialist,100000,USD,100000,US,0,US,M
2024,SE,FT,Security Software Engineer,280000,USD,280000,US,0,US,M
2024,SE,FT,Security Software Engineer,224000,USD,224000,US,0,US,M
2024,SE,FT,Security Operations Manager,208000,USD,208000,US,0,US,M
2024,SE,FT,Security Operations Manager,147074,USD,147074,US,0,US,M
2024,SE,FT,Security Engineer,253000,USD,253000,CA,100,CA,M
2024,SE,FT,Security Engineer,187000,USD,187000,CA,100,CA,M
2024,SE,FT,Security Engineer,165000,USD,165000,US,100,US,M
2024,SE,FT,Security Engineer,140000,USD,140000,US,100,US,M
2024,SE,FT,Security Engineer,280000,USD,280000,US,0,US,M
2024,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Security Engineer,235200,USD,235200,US,0,US,M
2024,SE,FT,Security Engineer,156800,USD,156800,US,0,US,M
2024,SE,FT,Network Engineer,115000,USD,115000,US,0,US,M
2024,SE,FT,Network Engineer,90000,USD,90000,US,0,US,M
2024,SE,FT,Sales Engineer,183750,USD,183750,US,100,US,M
2024,SE,FT,Sales Engineer,128625,USD,128625,US,100,US,M
2024,MI,FT,Sales Engineer,182160,USD,182160,US,0,US,M
2024,MI,FT,Sales Engineer,126720,USD,126720,US,0,US,M
2024,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Security Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Security Consultant,118000,CAD,90769,CA,0,CA,M
2024,MI,FT,Security Consultant,118000,CAD,90769,CA,0,CA,M
2024,SE,FT,Incident Response Engineer,297000,USD,297000,US,100,US,M
2024,SE,FT,Incident Response Engineer,168300,USD,168300,US,100,US,M
2024,SE,FT,Compliance Analyst,185375,USD,185375,US,0,US,M
2024,SE,FT,Compliance Analyst,111225,USD,111225,US,0,US,M
2024,MI,FT,Security Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Security Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Enterprise Architect,179000,USD,179000,US,0,US,M
2024,SE,FT,Enterprise Architect,112000,USD,112000,US,0,US,M
2024,SE,FT,Systems Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,Systems Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,Enterprise Architect,179000,USD,179000,US,0,US,M
2024,SE,FT,Enterprise Architect,112000,USD,112000,US,0,US,M
2024,SE,FT,Systems Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,Systems Engineer,112000,USD,112000,US,0,US,M
2024,MI,FT,Security Specialist,95000,USD,95000,US,0,US,M
2024,MI,FT,Security Specialist,70000,USD,70000,US,0,US,M
2024,MI,FT,Security Specialist,80000,USD,80000,US,0,US,M
2024,MI,FT,Security Specialist,80000,USD,80000,US,0,US,M
2024,SE,FT,Security Engineer,264400,USD,264400,US,0,US,M
2024,SE,FT,Security Engineer,124400,USD,124400,US,0,US,M
2024,EX,FT,Director of Information Security,130000,USD,130000,US,0,US,M
2024,EX,FT,Director of Information Security,120000,USD,120000,US,0,US,M
2024,EX,FT,Information Security Officer,150000,USD,150000,US,0,US,M
2024,EX,FT,Information Security Officer,100000,USD,100000,US,0,US,M
2024,EN,FT,Security Analyst,99750,USD,99750,US,0,US,M
2024,EN,FT,Security Analyst,89250,USD,89250,US,0,US,M
2024,EN,FT,Security Analyst,99750,USD,99750,US,0,US,M
2024,EN,FT,Security Analyst,89250,USD,89250,US,0,US,M
2024,MI,FT,Security Operations Engineer,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Security Operations Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Security Operations Analyst,211300,USD,211300,US,0,US,M
2024,SE,FT,Security Operations Analyst,101500,USD,101500,US,0,US,M
2024,MI,FT,Security Engineer,222000,USD,222000,US,100,US,L
2024,MI,FT,Security Engineer,103600,USD,103600,US,100,US,L
2024,MI,FT,DevSecOps,165000,USD,165000,US,100,US,M
2024,MI,FT,DevSecOps,120000,USD,120000,US,100,US,M
2024,EN,FT,Security Analyst,220000,USD,220000,US,100,US,M
2024,EN,FT,Security Analyst,165000,USD,165000,US,100,US,M
2024,SE,FT,Security Engineer,215000,USD,215000,US,0,US,M
2024,SE,FT,Security Engineer,160000,USD,160000,US,0,US,M
2024,EN,FT,Security Engineer,105000,USD,105000,US,0,US,M
2024,EN,FT,Security Engineer,90000,USD,90000,US,0,US,M
2024,EN,FT,Security Engineer,98592,USD,98592,US,0,US,M
2024,EN,FT,Security Engineer,68640,USD,68640,US,0,US,M
2024,SE,FT,Security Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Security Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Security Engineer,169100,USD,169100,US,0,US,M
2024,MI,FT,Security Engineer,135300,USD,135300,US,0,US,M
2024,MI,FT,Security Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Security Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Product Manager,195000,USD,195000,US,0,US,M
2024,SE,FT,Product Manager,136500,USD,136500,US,0,US,M
2024,MI,FT,Product Manager,190000,USD,190000,US,0,US,M
2024,MI,FT,Product Manager,149000,USD,149000,US,0,US,M
2024,SE,FT,Software Engineer,178200,USD,178200,US,0,US,M
2024,SE,FT,Software Engineer,74800,USD,74800,US,0,US,M
2024,SE,FT,Software Engineer,223500,USD,223500,US,0,US,M
2024,SE,FT,Software Engineer,94200,USD,94200,US,0,US,M
2024,EN,PT,Security Analyst,105000,USD,105000,IT,0,IT,M
2024,EN,PT,Security Analyst,51600,USD,51600,IT,0,IT,M
2024,MI,FT,Software Engineer,208800,USD,208800,US,0,US,M
2024,MI,FT,Software Engineer,98300,USD,98300,US,0,US,M
2024,MI,FT,Program Manager,225000,USD,225000,US,0,US,M
2024,MI,FT,Program Manager,140000,USD,140000,US,0,US,M
2024,SE,FT,Compliance Analyst,310000,USD,310000,US,0,US,M
2024,SE,FT,Compliance Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Compliance Analyst,310000,USD,310000,US,0,US,M
2024,SE,FT,Compliance Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Compliance Analyst,310000,USD,310000,US,0,US,M
2024,SE,FT,Compliance Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Compliance Analyst,310000,USD,310000,US,0,US,M
2024,SE,FT,Compliance Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Compliance Analyst,310000,USD,310000,US,0,US,M
2024,SE,FT,Compliance Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Security Engineer,161500,USD,161500,US,0,US,M
2024,SE,FT,Security Engineer,161500,USD,161500,US,0,US,M
2024,SE,FT,Security Engineer,255200,USD,255200,US,0,US,M
2024,SE,FT,Security Engineer,157800,USD,157800,US,0,US,M
2024,MI,FT,Security Engineer,130000,USD,130000,US,0,US,M
2024,MI,FT,Security Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
2024,SE,FT,Security Engineer,136000,USD,136000,US,0,US,L
2024,MI,FT,Security Engineer,212800,USD,212800,US,100,US,L
2024,MI,FT,Security Engineer,136000,USD,136000,US,100,US,L
2024,SE,FT,Software Engineer,233200,USD,233200,US,0,US,M
2024,SE,FT,Software Engineer,144200,USD,144200,US,0,US,M
2024,SE,FT,Systems Engineer,102300,USD,102300,US,0,US,M
2024,SE,FT,Systems Engineer,102300,USD,102300,US,0,US,M
2024,MI,FT,Program Manager,200000,USD,200000,US,0,US,M
2024,MI,FT,Program Manager,150000,USD,150000,US,0,US,M
2024,SE,FT,Exploit Developer,150000,USD,150000,US,0,US,M
2024,SE,FT,Exploit Developer,120000,USD,120000,US,0,US,M
2024,SE,FT,Software Engineer,215550,USD,215550,US,100,US,M
2024,SE,FT,Software Engineer,142503,USD,142503,US,100,US,M
2024,SE,FT,Product Manager,200000,USD,200000,US,100,US,M
2024,SE,FT,Product Manager,130000,USD,130000,US,100,US,M
2024,EN,FT,Security Analyst,196000,USD,196000,US,0,US,M
2024,EN,FT,Security Analyst,130000,USD,130000,US,0,US,M
2024,SE,FT,Software Engineer,233200,USD,233200,US,0,US,M
2024,SE,FT,Software Engineer,144200,USD,144200,US,0,US,M
2024,SE,FT,Security Engineer,255000,USD,255000,US,100,US,M
2024,SE,FT,Security Engineer,173400,USD,173400,US,100,US,M
2024,MI,FT,Security Engineer,167400,USD,167400,US,0,US,M
2024,MI,FT,Security Engineer,122300,USD,122300,US,0,US,M
2024,SE,FT,Security Engineer,188700,USD,188700,US,100,US,M
2024,SE,FT,Security Engineer,146000,USD,146000,US,100,US,M
2024,MI,FT,Information Security Officer,65724,EUR,73026,NL,0,NL,M
2024,MI,FT,Information Security Officer,45216,EUR,50240,NL,0,NL,M
2024,MI,FT,Software Engineer,280000,USD,280000,US,0,US,M
2024,MI,FT,Software Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Compliance Manager,250000,USD,250000,US,0,US,M
2024,SE,FT,Compliance Manager,195000,USD,195000,US,0,US,M
2024,MI,FT,SOC Analyst,113000,USD,113000,US,100,US,M
2024,MI,FT,SOC Analyst,92000,USD,92000,US,100,US,M
2024,MI,FT,Technical Account Manager,188000,USD,188000,US,0,US,M
2024,MI,FT,Technical Account Manager,139000,USD,139000,US,0,US,M
2024,MI,FT,Customer Success Manager,95000,USD,95000,US,0,US,M
2024,MI,FT,Customer Success Manager,85000,USD,85000,US,0,US,M
2024,SE,FT,Cyber Security Consultant,77000,GBP,96250,GB,50,GB,L
2024,SE,FT,Security Engineer,123532,USD,123532,US,0,US,M
2024,SE,FT,Security Engineer,91506,USD,91506,US,0,US,M
2024,SE,FT,Security Operations Engineer,123532,USD,123532,US,0,US,M
2024,SE,FT,Security Operations Engineer,91506,USD,91506,US,0,US,M
2024,SE,FT,Security Analyst,190000,USD,190000,US,0,US,M
2024,SE,FT,Security Analyst,114100,USD,114100,US,0,US,M
2024,EX,FT,Security Analyst,196000,USD,196000,US,0,US,M
2024,EX,FT,Security Analyst,153000,USD,153000,US,0,US,M
2024,SE,FT,Security Architect,135800,USD,135800,US,100,US,M
2024,SE,FT,Security Architect,95100,USD,95100,US,100,US,M
2024,MI,FT,Network Engineer,172400,USD,172400,US,0,US,M
2024,MI,FT,Network Engineer,109000,USD,109000,US,0,US,M
2024,MI,FT,Security Analyst,117500,USD,117500,US,0,US,M
2024,MI,FT,Security Analyst,65000,USD,65000,US,0,US,M
2024,SE,FT,Systems Administrator,115000,USD,115000,US,0,US,M
2024,SE,FT,Systems Administrator,85000,USD,85000,US,0,US,M
2024,SE,FT,Software Engineer,297000,USD,297000,US,0,US,M
2024,SE,FT,Software Engineer,162000,USD,162000,US,0,US,M
2024,MI,FT,Cyber Network Defense Analyst,117500,USD,117500,US,0,US,M
2024,MI,FT,Cyber Network Defense Analyst,65000,USD,65000,US,0,US,M
2024,SE,FT,Software Engineer,297000,USD,297000,US,0,US,M
2024,SE,FT,Software Engineer,162000,USD,162000,US,0,US,M
2024,SE,FT,Security Engineer,259000,USD,259000,US,0,US,M
2024,SE,FT,Security Engineer,154000,USD,154000,US,0,US,M
2024,SE,FT,Security Engineer,154000,USD,154000,US,0,US,M
2024,SE,FT,Security Engineer,154000,USD,154000,US,0,US,M
2024,SE,FT,Security Engineer,226000,USD,226000,US,0,US,M
2024,SE,FT,Security Engineer,154000,USD,154000,US,0,US,M
2024,MI,FT,Systems Administrator,83002,USD,83002,US,0,US,M
2024,MI,FT,Systems Administrator,61350,USD,61350,US,0,US,M
2024,MI,FT,Systems Engineer,120750,USD,120750,US,0,US,M
2024,MI,FT,Systems Engineer,106371,USD,106371,US,0,US,M
2024,MI,FT,Program Manager,231400,USD,231400,US,0,US,L
2024,MI,FT,Program Manager,133900,USD,133900,US,0,US,L
2024,SE,FT,Program Manager,155000,USD,155000,US,0,US,M
2024,SE,FT,Program Manager,135000,USD,135000,US,0,US,M
2024,MI,FT,Program Manager,155000,USD,155000,US,0,US,M
2024,MI,FT,Program Manager,105400,USD,105400,US,0,US,M
2024,MI,FT,Program Manager,197800,USD,197800,US,0,US,L
2024,MI,FT,Program Manager,114500,USD,114500,US,0,US,L
2024,MI,FT,Program Manager,165000,USD,165000,US,0,US,M
2024,MI,FT,Program Manager,109491,USD,109491,US,0,US,M
2024,SE,FT,Program Manager,210000,USD,210000,US,0,US,M
2024,SE,FT,Program Manager,150000,USD,150000,US,0,US,M
2024,SE,FT,Program Manager,180000,USD,180000,US,0,US,M
2024,SE,FT,Program Manager,140000,USD,140000,US,0,US,M
2024,MI,FT,Program Manager,212750,USD,212750,US,0,US,M
2024,MI,FT,Program Manager,157250,USD,157250,US,0,US,M
2024,MI,FT,Program Manager,202800,USD,202800,US,0,US,M
2024,MI,FT,Program Manager,108200,USD,108200,US,0,US,M
2024,EN,FT,Security Operations Engineer,174600,USD,174600,US,0,US,M
2024,EN,FT,Security Operations Engineer,81900,USD,81900,US,0,US,M
2024,SE,FT,Security Specialist,90000,USD,90000,US,0,US,M
2024,SE,FT,Security Specialist,60230,USD,60230,US,0,US,M
2024,MI,FT,Security Administrator,88000,USD,88000,US,0,US,M
2024,MI,FT,Security Administrator,54000,USD,54000,US,0,US,M
2024,SE,FT,Security Engineer,150000,USD,150000,US,100,US,M
2024,SE,FT,Security Engineer,100000,USD,100000,US,100,US,M
2024,EN,FT,Security Analyst,120000,USD,120000,US,0,US,M
2024,EN,FT,Security Analyst,100000,USD,100000,US,0,US,M
2024,EN,FT,Vulnerability Analyst,188609,USD,188609,US,0,US,M
2024,EN,FT,Vulnerability Analyst,109652,USD,109652,US,0,US,M
2024,MI,FT,Program Manager,167500,USD,167500,US,0,US,M
2024,MI,FT,Program Manager,89400,USD,89400,US,0,US,M
2024,MI,FT,Program Manager,202800,USD,202800,US,0,US,M
2024,MI,FT,Program Manager,108200,USD,108200,US,0,US,M
2024,MI,FT,Enterprise Sales Representative,190000,USD,190000,US,0,US,M
2024,MI,FT,Enterprise Sales Representative,138000,USD,138000,US,0,US,M
2024,MI,FT,Security Engineer,90000,USD,90000,US,100,US,M
2024,MI,FT,Security Engineer,60000,USD,60000,US,100,US,M
2024,EN,FT,Security Analyst,112000,USD,112000,US,0,US,M
2024,EN,FT,Security Analyst,78000,USD,78000,US,0,US,M
2024,SE,FT,Consultant,160000,USD,160000,US,100,US,M
2024,SE,FT,Consultant,100000,USD,100000,US,100,US,M
2024,MI,FT,Incident Response Manager,171000,USD,171000,US,0,US,M
2024,MI,FT,Incident Response Manager,139000,USD,139000,US,0,US,M
2024,MI,FT,Privacy Engineer,173000,USD,173000,US,100,US,M
2024,MI,FT,Privacy Engineer,105000,USD,105000,US,100,US,M
2024,SE,FT,Security Control Assessor,120000,USD,120000,US,0,US,M
2024,SE,FT,Security Control Assessor,100000,USD,100000,US,0,US,M
2024,MI,FT,Threat Analyst,234900,USD,234900,US,0,US,M
2024,MI,FT,Threat Analyst,113500,USD,113500,US,0,US,M
2024,SE,FT,Security Architect,130000,USD,130000,US,100,US,M
2024,SE,FT,Security Architect,85000,USD,85000,US,100,US,M
2024,SE,FT,Security Operations Engineer,300000,USD,300000,US,0,US,M
2024,SE,FT,Security Operations Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Software Engineer,337000,USD,337000,US,0,US,M
2024,SE,FT,Software Engineer,237000,USD,237000,US,0,US,M
2024,SE,FT,Privacy Engineer,117250,USD,117250,US,100,US,M
2024,SE,FT,Privacy Engineer,83700,USD,83700,US,100,US,M
2024,MI,FT,Consultant,130100,USD,130100,US,0,US,M
2024,MI,FT,Consultant,130100,USD,130100,US,0,US,M
2024,MI,FT,Consultant,130100,USD,130100,US,0,US,M
2024,MI,FT,Consultant,130100,USD,130100,US,0,US,M
2024,MI,FT,Enterprise Sales Representative,170500,USD,170500,US,0,US,M
2024,MI,FT,Enterprise Sales Representative,124000,USD,124000,US,0,US,M
2024,SE,FT,System Administrator,100000,USD,100000,CA,100,CA,M
2024,SE,FT,System Administrator,78000,USD,78000,CA,100,CA,M
2024,SE,FT,Product Manager,225000,USD,225000,US,100,US,M
2024,SE,FT,Security Engineer,297000,USD,297000,US,0,US,M
2024,SE,FT,Security Engineer,168300,USD,168300,US,0,US,M
2024,SE,FT,Security Engineer,167981,USD,167981,US,100,US,M
2024,SE,FT,Security Engineer,137439,USD,137439,US,100,US,M
2024,SE,FT,Security Operations Lead,303195,USD,303195,US,0,US,M
2024,SE,FT,Security Operations Lead,131500,USD,131500,US,0,US,M
2024,SE,FT,Security Engineer,216200,USD,216200,US,0,US,M
2024,SE,FT,Security Engineer,102900,USD,102900,US,0,US,M
2024,SE,FT,Software Engineer,297000,USD,297000,US,100,US,M
2024,SE,FT,Software Engineer,168300,USD,168300,US,100,US,M
2024,MI,FT,Security Engineer,137000,USD,137000,US,0,US,M
2024,MI,FT,Security Engineer,60400,USD,60400,US,0,US,M
2024,MI,FT,Security Administrator,123000,USD,123000,US,0,US,M
2024,MI,FT,Security Administrator,54000,USD,54000,US,0,US,M
2024,SE,FT,Security Architect,177900,USD,177900,US,0,US,M
2024,SE,FT,Security Architect,106700,USD,106700,US,0,US,M
2024,SE,FT,Technical Support Engineer,152450,USD,152450,US,0,US,M
2024,SE,FT,Technical Support Engineer,94200,USD,94200,US,0,US,M
2024,SE,FT,DevOps Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,DevOps Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,DevOps Engineer,282000,USD,282000,US,0,US,M
2024,SE,FT,DevOps Engineer,176000,USD,176000,US,0,US,M
2024,SE,FT,DevOps Engineer,304000,USD,304000,US,0,US,M
2024,SE,FT,DevOps Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,DevOps Engineer,216000,USD,216000,US,0,US,M
2024,SE,FT,DevOps Engineer,135000,USD,135000,US,0,US,M
2024,MI,FT,SOC Analyst,82000,USD,82000,US,0,US,M
2024,MI,FT,SOC Analyst,51000,USD,51000,US,0,US,M
2024,SE,FT,Security Engineer,216000,USD,216000,US,0,US,M
2024,SE,FT,Security Engineer,135000,USD,135000,US,0,US,M
2024,SE,FT,Security Engineer,155900,USD,155900,US,0,US,M
2024,SE,FT,Security Engineer,125900,USD,125900,US,0,US,M
2024,SE,FT,Security Specialist,133900,USD,133900,US,0,US,M
2024,SE,FT,Security Specialist,103900,USD,103900,US,0,US,M
2024,MI,FT,Cyber Engineer,95000,USD,95000,US,0,US,M
2024,MI,FT,Cyber Engineer,80000,USD,80000,US,0,US,M
2024,SE,FT,Security Analyst,160000,USD,160000,US,0,US,M
2024,SE,FT,Security Analyst,120000,USD,120000,US,0,US,M
2024,EN,FT,Incident Response Analyst,47000,GBP,58750,GB,0,GB,M
2024,EN,FT,Incident Response Analyst,47000,GBP,58750,GB,0,GB,M
2024,EN,FT,Security Analyst,124195,USD,124195,US,0,US,M
2024,EN,FT,Security Analyst,90323,USD,90323,US,0,US,M
2024,SE,FT,Security Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Security Engineer,80000,USD,80000,US,0,US,M
2024,MI,FT,Security Engineer,85000,USD,85000,US,0,US,M
2024,MI,FT,Security Engineer,75000,USD,75000,US,0,US,M
2024,MI,FT,Security Engineer,145000,USD,145000,US,0,US,M
2024,MI,FT,Security Engineer,110000,USD,110000,US,0,US,M
2024,SE,FT,Consultant,80000,USD,80000,US,0,US,M
2024,SE,FT,Consultant,80000,USD,80000,US,0,US,M
2024,MI,FT,Network Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Network Engineer,70000,USD,70000,US,0,US,M
2024,SE,FT,Security Analyst,172500,USD,172500,US,0,US,M
2024,SE,FT,Security Analyst,140899,USD,140899,US,0,US,M
2024,SE,FT,Security Analyst,172500,USD,172500,US,0,US,M
2024,SE,FT,Security Analyst,134597,USD,134597,US,0,US,M
2024,SE,FT,Reverse Engineer,185000,USD,185000,US,0,US,M
2024,SE,FT,Reverse Engineer,100000,USD,100000,US,0,US,M
2024,MI,FT,Security Analyst,115000,USD,115000,US,0,US,M
2024,MI,FT,Security Analyst,88275,USD,88275,US,0,US,M
2024,MI,FT,Security Analyst,105800,USD,105800,US,0,US,M
2024,MI,FT,Security Analyst,78200,USD,78200,US,0,US,M
2024,SE,FT,Cryptologic Computer Scientist,185000,USD,185000,US,0,US,M
2024,SE,FT,Cryptologic Computer Scientist,100000,USD,100000,US,0,US,M
2024,MI,FT,Security Engineer,174000,USD,174000,US,0,US,M
2024,MI,FT,Security Engineer,118000,USD,118000,US,0,US,M
2024,SE,FT,Security Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Security Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Solutions Engineer,198840,USD,198840,US,0,US,M
2024,SE,FT,Solutions Engineer,132560,USD,132560,US,0,US,M
2024,MI,FT,Security Consultant,211000,USD,211000,US,0,US,M
2024,MI,FT,Security Consultant,142000,USD,142000,US,0,US,M
2024,SE,FT,Security Control Assessor,199525,USD,199525,US,0,US,M
2024,SE,FT,Security Control Assessor,154960,USD,154960,US,0,US,M
2024,SE,FT,Security Control Assessor,201250,USD,201250,US,0,US,M
2024,SE,FT,Security Control Assessor,148750,USD,148750,US,0,US,M
2024,SE,FT,Security Control Assessor,201250,USD,201250,US,0,US,M
2024,SE,FT,Security Control Assessor,148750,USD,148750,US,0,US,M
2024,MI,FT,Network Engineer,184000,USD,184000,US,0,US,M
